data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-04-08 21:00:46.875030;1815;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Marlin Gaudette;masculino;cartão de crédito
2025-04-08 21:50:52.781041;1816;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Matt Masters;masculino;boleto
2025-04-08 22:20:48.937961;1817;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;John Harris;masculino;boleto
2025-04-08 23:06:48.281287;1818;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Stephen Williams;masculino;pix
2025-04-08 23:09:50.022056;1819;Belo Horizonte;Carlos Silva;Smartwatch Garmin;James Stedman;masculino;dinheiro
2025-04-08 23:44:49.087297;1820;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Willie Frazier;masculino;cartão de crédito
2025-04-09 00:08:49.785592;1821;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Cornell Pasley;masculino;boleto
2025-04-09 01:49:49.474762;1822;São Paulo;Lucas Pereira;Smartwatch Garmin;Bernice Wilkerson;feminino;boleto
2025-04-09 01:56:48.059631;1823;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;June Kut;feminino;boleto
2025-04-09 16:36:49.155907;1824;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Robert Kezar;masculino;cartão de crédito
2025-04-09 16:40:49.754501;1825;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Rodney Mack;masculino;dinheiro
2025-04-09 16:59:49.692689;1826;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Frank Camacho;masculino;pix
2025-04-09 19:36:47.995084;1827;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kimberly Hager;feminino;cartão de crédito
2025-04-09 19:45:49.700377;1828;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Marian Pridgen;feminino;dinheiro
2025-04-09 20:42:48.742289;1829;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Thomas Washington;masculino;dinheiro
2025-04-09 21:11:46.533633;1830;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;John Abdi;masculino;pix
2025-04-10 00:33:50.776343;1831;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Norman Giannone;masculino;dinheiro
2025-04-10 00:37:50.030237;1832;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Raymond Tijerina;masculino;dinheiro
2025-04-10 01:22:50.842284;1833;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Glenn Clement;masculino;boleto
2025-04-10 18:49:51.301862;1834;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;John Ingram;masculino;dinheiro
2025-04-10 20:48:51.934546;1835;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Mary Deyo;feminino;boleto
2025-04-10 21:39:49.315788;1836;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Lizette Staples;feminino;boleto
2025-04-11 01:20:51.611050;1837;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Marc Yonkoske;masculino;pix
2025-04-11 01:28:47.100235;1838;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Harry Greiner;masculino;cartão de crédito
2025-04-11 15:46:52.654567;1839;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Alexandria Nakamura;feminino;boleto
2025-04-11 16:17:49.676120;1840;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Mitzi Jones;feminino;boleto
2025-04-11 18:44:47.994229;1841;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Juanita Kinder;feminino;boleto
2025-04-11 20:03:45.807767;1842;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Robert Morgan;masculino;boleto
2025-04-12 00:02:48.243690;1843;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Virginia Aguilar;feminino;cartão de crédito
2025-04-12 00:23:50.524262;1844;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Ken Lynn;masculino;cartão de crédito
2025-04-12 01:06:50.627668;1845;São Paulo;Lucas Pereira;Tablet Apple Ipad;Stewart Ronn;masculino;cartão de crédito
2025-04-12 15:11:48.854371;1846;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Ann Duarte;feminino;cartão de crédito
2025-04-12 18:43:50.269281;1847;Florianópolis;Tiago Lima;Tablet Apple Ipad;Jay Stanley;masculino;cartão de crédito
2025-04-12 19:08:47.641689;1848;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Drew Kim;masculino;dinheiro
2025-04-12 19:36:47.708887;1849;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Allen Mestler;masculino;dinheiro
2025-04-12 21:08:48.205030;1850;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Ruth Jordan;feminino;boleto
2025-04-12 23:12:52.489699;1851;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Vera Roderick;feminino;dinheiro
2025-04-12 23:23:48.281739;1852;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Robert Brown;masculino;boleto
2025-04-12 23:24:48.083249;1853;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Loretta Torres;feminino;cartão de crédito
2025-04-13 15:34:46.245169;1854;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;James Dasher;masculino;cartão de crédito
2025-04-13 16:55:49.662234;1855;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Kenneth Leslie;masculino;cartão de crédito
2025-04-13 17:37:51.739728;1856;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Alice Vanausdal;feminino;cartão de crédito
2025-04-13 18:41:53.301990;1857;Florianópolis;Tiago Lima;Smartwatch Garmin;Suzie Gallardo;feminino;cartão de crédito
2025-04-13 22:58:53.062300;1858;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Marlene Roark;feminino;cartão de crédito
2025-04-13 23:22:50.461843;1859;Florianópolis;Tiago Lima;Tablet Apple Ipad;Mary Mulrooney;feminino;pix
2025-04-13 23:29:53.777197;1860;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Ida Hughes;feminino;pix
2025-04-14 01:50:53.196474;1861;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Terry Harris;masculino;boleto
2025-04-14 17:13:51.102688;1862;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Richard Gallegos;masculino;pix
2025-04-14 17:57:45.692155;1863;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Travis Blaize;masculino;dinheiro
2025-04-14 21:34:49.296793;1864;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Brian Parrott;masculino;dinheiro
2025-04-14 21:42:50.454752;1865;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Michael Pointer;masculino;boleto
2025-04-14 23:21:48.477974;1866;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Thomas Heredia;masculino;pix
2025-04-14 23:21:51.398671;1867;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Muriel Harrison;feminino;dinheiro
2025-04-14 23:41:48.992623;1868;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Manuela Medina;feminino;boleto
2025-04-15 00:31:49.053549;1869;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Mary Meredith;feminino;cartão de crédito
2025-04-15 15:43:51.760183;1870;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Edward Smith;masculino;boleto
2025-04-15 16:28:50.098679;1871;Florianópolis;Tiago Lima;Smartwatch Garmin;Stephanie James;feminino;dinheiro
2025-04-15 17:07:50.945176;1872;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Darrel Johnson;masculino;pix
2025-04-15 17:21:51.296262;1873;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;John Dixon;masculino;dinheiro
2025-04-15 21:31:49.053147;1874;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kevin Stephenson;masculino;boleto
2025-04-15 23:11:48.004471;1875;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Michael Mortensen;masculino;boleto
2025-04-16 01:03:46.879009;1876;Florianópolis;Tiago Lima;Tablet Apple Ipad;Louise Imlay;feminino;boleto
2025-04-16 01:34:47.191623;1877;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Gene Briggs;masculino;pix
2025-04-16 17:39:51.865234;1878;São Paulo;Ana Oliveira;Smartwatch Garmin;Lewis Cervantes;masculino;boleto
2025-04-17 20:35:48.422020;1879;Porto Alegre;Mariana Gomes;Smartwatch Garmin;John Eyer;masculino;cartão de crédito
2025-04-17 21:46:47.226966;1880;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Michael Brickley;masculino;boleto
2025-04-17 22:57:48.287143;1881;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael James;masculino;cartão de crédito
2025-04-18 00:24:47.275961;1882;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Lee Ladd;feminino;cartão de crédito
2025-04-18 01:48:47.594521;1883;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Tammy Sylva;feminino;pix
2025-04-18 15:41:49.616453;1884;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Cynthia Yon;feminino;dinheiro
2025-04-18 15:58:50.234270;1885;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Charles Jordan;masculino;dinheiro
2025-04-18 17:07:49.433952;1886;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Ira Paschall;masculino;dinheiro
2025-04-18 19:40:50.963869;1887;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Andrew Porter;masculino;dinheiro
2025-04-18 20:21:50.247688;1888;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Marguerite Grotts;feminino;boleto
2025-04-18 20:23:49.705826;1889;São Paulo;Ana Oliveira;Tablet Apple Ipad;Jack Nielsen;masculino;pix
2025-04-18 20:54:47.309145;1890;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Kelvin Murders;masculino;dinheiro
2025-04-18 23:08:51.836651;1891;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Sheilah Smithey;feminino;pix
2025-04-19 00:33:52.122569;1892;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Randy Cole;masculino;pix
2025-04-19 15:43:50.745429;1893;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Beverly Keyes;feminino;dinheiro
2025-04-20 15:55:48.899071;1894;Florianópolis;Gabriela Santos;Smartwatch Garmin;Helen Rataj;feminino;dinheiro
2025-04-20 16:38:52.077487;1895;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;James Young;masculino;boleto
2025-04-20 17:30:47.924940;1896;Florianópolis;Tiago Lima;Smartwatch Garmin;Jeffery Bigelow;masculino;boleto
2025-04-20 18:15:50.483862;1897;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Leon Peak;masculino;boleto
2025-04-20 18:56:47.873352;1898;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Aaron Evans;masculino;pix
2025-04-21 01:02:51.893010;1899;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Joann Turner;feminino;pix
2025-04-21 16:10:47.527501;1900;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Corey Gaters;masculino;dinheiro
2025-04-21 17:01:50.145338;1901;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jennifer Ralph;feminino;boleto
2025-04-21 17:35:49.733383;1902;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Alicia Kennedy;feminino;cartão de crédito
2025-04-21 17:57:50.148339;1903;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Delores Mccrary;feminino;pix
2025-04-21 19:05:49.611342;1904;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Beth Cottle;feminino;pix
2025-04-21 20:11:46.360825;1905;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Keri Bonnell;feminino;boleto
2025-04-21 21:23:49.075559;1906;São Paulo;Lucas Pereira;Smartwatch Garmin;Mary Young;feminino;dinheiro
2025-04-21 21:38:51.001157;1907;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Nannie Mabry;feminino;dinheiro
2025-04-22 18:51:47.219493;1908;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Craig Hanson;masculino;boleto
2025-04-22 23:02:49.406369;1909;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Holly Bilodeau;feminino;pix
2025-04-23 01:27:52.645187;1910;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Jacqueline Herndon;feminino;dinheiro
2025-04-23 01:42:45.964710;1911;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Steven Tiede;masculino;cartão de crédito
2025-04-23 17:20:49.271881;1912;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Anthony Kalichman;masculino;dinheiro
2025-04-23 18:05:46.699660;1913;São Paulo;Lucas Pereira;Tablet Apple Ipad;Frances Curley;feminino;dinheiro
2025-04-23 19:24:47.150818;1914;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Monica Fisher;feminino;pix
2025-04-23 19:54:48.404072;1915;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Blanche Smith;feminino;dinheiro
2025-04-23 20:13:47.490998;1916;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Gregory Crosten;masculino;boleto
2025-04-23 21:06:52.497734;1917;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Mark Ray;masculino;pix
2025-04-25 00:23:51.272236;1918;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Stephen Allen;masculino;pix
2025-04-25 00:36:47.947939;1919;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Michelle Middleton;feminino;pix
2025-04-25 00:54:51.458525;1920;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Virginia Mota;feminino;boleto
2025-04-25 16:08:48.199897;1921;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;James Gregory;masculino;dinheiro
2025-04-25 17:47:49.701732;1922;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Janet Sager;feminino;pix
2025-04-25 18:55:49.934197;1923;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Shirley Holt;feminino;dinheiro
2025-04-26 00:42:51.781071;1924;Florianópolis;Tiago Lima;Smartwatch Garmin;Susan Edwards;feminino;boleto
2025-04-26 01:56:51.841795;1925;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;April Rivera;feminino;cartão de crédito
2025-04-26 15:19:47.980693;1926;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Joseph Libby;masculino;cartão de crédito
2025-04-26 15:28:51.213471;1927;São Paulo;Lucas Pereira;Tablet Apple Ipad;Audrey Spivey;feminino;dinheiro
2025-04-26 16:01:48.079993;1928;São Paulo;Ana Oliveira;Smartwatch Garmin;Sherry Bogle;feminino;boleto
2025-04-26 18:27:50.783883;1929;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Kesha Meyer;feminino;dinheiro
2025-04-26 18:28:51.705337;1930;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Frank Shumaker;masculino;cartão de crédito
2025-04-26 20:21:51.213246;1931;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Bertha Morgan;feminino;dinheiro
2025-04-26 21:18:48.118116;1932;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Harold Chesson;masculino;pix
2025-04-26 23:24:47.926286;1933;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Minh Bullock;masculino;pix
2025-04-27 00:07:48.037635;1934;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Cynthia Lyles;feminino;pix
2025-04-27 01:29:48.991272;1935;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Connie Hannon;masculino;dinheiro
2025-04-27 18:14:52.766483;1936;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Barbara Kline;feminino;pix
2025-04-27 18:37:49.883024;1937;Florianópolis;Tiago Lima;Smartwatch Garmin;James Gibson;masculino;boleto
2025-04-27 20:14:52.062043;1938;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Juan Broadwater;masculino;pix
2025-04-27 20:31:51.707519;1939;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;George Gluck;masculino;pix
2025-04-27 21:14:52.497912;1940;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dorothy Mortenson;feminino;dinheiro
2025-04-27 21:26:53.664498;1941;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Wanita Sandoval;feminino;cartão de crédito
2025-04-28 00:54:49.087571;1942;São Paulo;Ana Oliveira;Smartwatch Garmin;Joshua Eckhart;masculino;pix
2025-04-28 18:19:50.092349;1943;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Carolyn Lopez;feminino;dinheiro
2025-04-28 18:43:46.213842;1944;São Paulo;Ana Oliveira;Smartwatch Garmin;Janie Phillips;feminino;boleto
2025-04-28 19:06:53.168757;1945;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Andrea Darling;feminino;dinheiro
2025-04-28 21:14:52.804438;1946;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Mike Mcmillan;masculino;pix
2025-04-28 21:20:52.598556;1947;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Lester Combs;masculino;dinheiro
2025-04-29 00:19:49.106746;1948;São Paulo;Lucas Pereira;Tablet Apple Ipad;Wallace Stevenson;masculino;cartão de crédito
2025-04-29 17:43:48.630455;1949;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Suzy Kane;feminino;dinheiro
2025-04-29 20:28:53.303426;1950;São Paulo;Ana Oliveira;Tablet Apple Ipad;Rupert Humphrey;masculino;boleto
2025-04-29 21:15:53.063105;1951;Florianópolis;Gabriela Santos;Smartwatch Garmin;Gloria Hinchee;feminino;boleto
2025-04-29 21:29:50.623819;1952;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jesse Prater;masculino;pix
2025-04-29 23:16:48.479478;1953;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Meghan Facteau;feminino;boleto
2025-04-30 16:43:52.418336;1954;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Marie Ross;feminino;pix
2025-04-30 17:09:52.118762;1955;São Paulo;Lucas Pereira;Smartwatch Garmin;Kim Young;feminino;pix
2025-04-30 17:54:51.702873;1956;São Paulo;Ana Oliveira;Smartwatch Garmin;Kiara Gill;feminino;dinheiro
2025-04-30 20:09:49.664572;1957;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Debra Mantini;feminino;cartão de crédito
2025-04-30 20:59:50.888454;1958;Florianópolis;Gabriela Santos;Smartwatch Garmin;Sonya Wu;feminino;pix
2025-04-30 22:30:48.605327;1959;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Cristina Dirickson;feminino;pix
2025-05-01 00:39:46.638544;1960;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Doris Claypoole;feminino;cartão de crédito
2025-05-01 01:41:50.942106;1961;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;William Barnwell;masculino;pix
2025-05-01 02:03:48.938842;1962;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Laura Money;feminino;pix
2025-05-01 15:45:51.205140;1963;Florianópolis;Tiago Lima;Smartwatch Garmin;Chester Timm;masculino;dinheiro
2025-05-01 18:42:49.730263;1964;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Dirk Rosas;masculino;cartão de crédito
2025-05-01 20:39:50.271149;1965;São Paulo;Ana Oliveira;Smartwatch Garmin;Jesus Riggs;masculino;boleto
2025-05-01 21:35:50.786297;1966;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Christopher Akers;masculino;cartão de crédito
2025-05-01 21:53:51.222868;1967;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Mary Vanarsdale;feminino;dinheiro
2025-05-02 00:12:52.515087;1968;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Wendy Ramirez;feminino;boleto
2025-05-02 00:35:48.332546;1969;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Cristopher Binkley;masculino;dinheiro
2025-05-02 00:52:47.483091;1970;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Sarah Raine;feminino;pix
2025-05-02 01:47:46.406611;1971;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Margery Curly;feminino;boleto
2025-05-02 17:08:48.466418;1972;Florianópolis;Tiago Lima;Smartwatch Garmin;Walter Kent;masculino;cartão de crédito
2025-05-02 19:27:46.702645;1973;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Charles Kirkland;masculino;cartão de crédito
2025-05-02 20:10:53.061439;1974;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Beverly Holbrook;feminino;boleto
2025-05-02 21:02:52.004781;1975;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Belva Brown;feminino;cartão de crédito
2025-05-02 21:12:46.073774;1976;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Felicia Bays;feminino;cartão de crédito
2025-05-03 00:39:51.105122;1977;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Donald Shoals;masculino;pix
2025-05-03 19:52:50.432692;1978;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;David Compos;masculino;dinheiro
2025-05-03 20:29:50.450588;1979;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Melvin Mcglone;masculino;dinheiro
2025-05-03 21:34:46.214054;1980;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Lisa Colby;feminino;cartão de crédito
2025-05-03 21:50:49.410023;1981;São Paulo;Lucas Pereira;Tablet Apple Ipad;Morgan Heitmeyer;feminino;boleto
2025-05-03 23:30:50.054747;1982;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Raquel Thane;feminino;cartão de crédito
2025-05-03 23:37:48.461155;1983;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kenneth Heron;masculino;dinheiro
2025-05-04 00:32:53.182405;1984;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Robert Krause;masculino;cartão de crédito
2025-05-04 00:58:50.817369;1985;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Leonard Tam;masculino;cartão de crédito
2025-05-04 15:12:46.393098;1986;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Agustin Dykeman;masculino;dinheiro
2025-05-04 16:34:49.437715;1987;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;William Serasio;masculino;dinheiro
2025-05-04 19:21:48.023244;1988;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Joan Carrion;feminino;boleto
2025-05-04 22:51:49.143648;1989;São Paulo;Ana Oliveira;Tablet Apple Ipad;Chase Gamboa;masculino;cartão de crédito
2025-05-05 01:16:47.872468;1990;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Cinthia Andersen;feminino;cartão de crédito
2025-05-05 17:08:49.934024;1991;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Gary Flores;masculino;dinheiro
2025-05-05 18:03:47.266359;1992;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Paul Smith;masculino;cartão de crédito
2025-05-05 21:52:50.271585;1993;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Dale Muldoon;masculino;cartão de crédito
2025-05-05 22:16:46.215820;1994;São Paulo;Ana Oliveira;Tablet Apple Ipad;James Velasquez;masculino;boleto
